Species;Date;Year;Quarter;Month;Index;Appr. ;Seq. no.;Haul;Validity (haul);Station name;Subsample;Processing;Grade;Sex;Subdivision;Rect.;ICES;Lat.;Lon.;Depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area (km²)/h;Kg/hour;Tot No./hour;Lengthcl;Mean weight;No./hour
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;85;;1312.4
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;90;;3937.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;95;;14764.2
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;100;;9186.6
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;105;;3280.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;110;;328.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;115;;328.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;120;;3280.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;125;;4265.2
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;130;;4921.4
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;135;;3280.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;140;;2952.8
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;145;;2952.8
Sprat;2015-02-26;2015;1;2;OXBH.2015.2;No;10048;2;V;SLAGGENABBEN;0;0;9;;25;3959;39G4;5528.9;1436.28;60.3;30;1.49;87.5;5.6;;0.483;505.92;55119.7;150;;328.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;85;;58514.2
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;90;;140434.2
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;95;;163839.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;100;;78019
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;105;;19504.7
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;110;;7801.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;115;;15603.8
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;120;;27306.6
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;125;;15603.8
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;130;;35108.5
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;135;;7801.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.4;No;10049;4;V;11 E STENS HUVUD;0;0;9;;25;4059;40G4;5538.35;1437.37;59.9;30;1.48;83.1;5.9;;0.456;3861.94;577340.5;140;;7801.9
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;80;;19
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;90;;114.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;95;;57.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;100;;114.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;105;;38
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;125;;76.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;130;;76.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;135;;57.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;140;;38
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;145;;57.1
Sprat;2015-02-26;2015;1;2;OXBH.2015.6;No;10050;6;V;RACKAPUTT C;0;0;9;;25;4059;40G4;5540.23;1429.75;49;30;1.5;85.6;5.9;;0.476;6.58;665.6;150;;19
Sprat;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;0.068;8;95;;4
Sprat;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;0.068;8;125;;2
Sprat;2015-02-26;2015;1;2;OXBH.2015.7;No;10051;7;V;RACKAPUTT 38 M;0;0;9;;25;4059;40G4;5542.45;1422.79;37.2;30;1.49;76.7;6.5;;0.423;0.068;8;130;;2
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;85;;122.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;90;;244.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;95;;1592.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;100;;1347.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;105;;857.3
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;110;;489.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;115;;857.3
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;120;;1837.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;125;;4776.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;130;;2327
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;135;;1714.6
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;140;;612.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.10;No;10052;10;V;E VÄNERSBORGSVRAKET;0;0;9;;25;4060;40G5;5541.34;1504.69;67;30;1.52;86;5.1;;0.484;194.24;17023.6;145;;244.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;80;;111.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;85;;222.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;90;;1223.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;95;;1112.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;100;;333.7
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;105;;222.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;110;;222.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;115;;333.7
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;120;;1001
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;125;;2224.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;130;;3448
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;135;;1779.6
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;140;;1334.7
Sprat;2015-02-27;2015;1;2;OXBH.2015.12;No;10053;12;V;3 NW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.9;1515.3;51.7;30;1.5;88.7;5.3;;0.493;174.4;14014.3;145;;444.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;85;;1311
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;90;;7865.8
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;95;;13109.6
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;100;;3932.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;110;;1311
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;115;;5243.8
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;120;;17042.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;125;;36706.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;130;;39328.8
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;135;;26219.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;140;;7865.8
Sprat;2015-02-27;2015;1;2;OXBH.2015.14;No;10054;14;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.42;1517.49;55;30;1.47;89;5;;0.485;2073.94;162559.1;145;;2621.9
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;85;;1007
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;90;;3021.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;95;;5035.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;100;;4028.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;105;;2014
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;110;;2014
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;115;;8056.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;120;;19133.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;125;;29203.6
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;130;;25175.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;135;;10070.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;140;;4028.1
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;145;;2014
Sprat;2015-02-27;2015;1;2;OXBH.2015.15;No;10055;15;V;5 N TÅNGEN;0;0;9;;25;4060;40G5;5548.15;1548.12;56;30;1.51;86;5.4;;0.481;1425.94;115807.3;160;;1007
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;90;;467.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;95;;1868.7
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;100;;467.2
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;110;;934.3
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;115;;4204.5
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;120;;9343.4
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;125;;21022.6
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;130;;11212
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;135;;4671.7
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;140;;2803
Sprat;2015-02-27;2015;1;2;OXBH.2015.17;No;10056;17;V;11 SE UTKLIPPAN;0;0;9;;25;4060;40G5;5550.08;1556.53;57;30;1.49;87.6;5.3;;0.483;725.98;57461.7;145;;467.2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;65;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;70;;24
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;75;;72
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;80;;54
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;85;;30
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;90;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;100;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;105;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;110;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;115;;4
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;120;;8
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;125;;6
Sprat;2015-02-28;2015;1;2;OXBH.2015.20;No;10057;20;V;11 S HOBURG BANK;0;0;9;;26;4163;41G8;5623.64;1829.38;37.7;30;1.5;84.9;6;;0.472;0.808;210;130;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.21;No;10058;21;V;12 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5624.19;1829.18;34.5;30;1.5;82.6;6.1;;0.459;0.084;16;70;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.21;No;10058;21;V;12 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5624.19;1829.18;34.5;30;1.5;82.6;6.1;;0.459;0.084;16;75;;6
Sprat;2015-02-28;2015;1;2;OXBH.2015.21;No;10058;21;V;12 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5624.19;1829.18;34.5;30;1.5;82.6;6.1;;0.459;0.084;16;80;;2
Sprat;2015-02-28;2015;1;2;OXBH.2015.21;No;10058;21;V;12 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5624.19;1829.18;34.5;30;1.5;82.6;6.1;;0.459;0.084;16;95;;2
