HH,2,LAT,ZBA,LBT,-9,-9,-9,4,1,1988,4,1,1255,-9,30,D,59.1500,22.4833,59.1833,22.4500,47H2,75,V,-9,1,1,C,-9,-9,-9,-9,175,22,-9,3,580,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,113,4,-9,0.5,1.5,3.3,-9,-9,-9,-9
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,1,1988,W,127141,4,-9,12,1,-9,1,-9,2000,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,1,1988,W,126436,1,-9,6,1,3,1,-9,840,1,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,1,1988,W,126436,1,-9,6,1,3,1,-9,840,1,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,1,1988,W,126436,1,-9,6,1,3,1,-9,840,1,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,2,LAT,ZBA,LPT,-9,-9,-9,4,2,1988,4,4,1110,-9,15,D,56.1000,19.0333,56.1167,19.0333,41G9,125,I,-9,1,1,C,-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,180,1,-9,0,2.6,5,-9,-9,-9,-9
HH,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,4,4,1640,-9,60,D,55.6333,20.0500,55.5833,20.1167,40H0,80,V,-9,1,1,C,-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,150,-9,-9,-9,-9,-9,-9,180,1,-9,0,2.5,3.6,-9,-9,-9,-9
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,ZBA,LBT,-9,-9,-9,4,3,1988,W,126436,1,-9,21,1,21,1,-9,30000,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
