HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,57,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,56,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,43,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,3,1984,W,126436,1,-9,276,1,138,1,-9,240000,1,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,4,8,1420,-9,50,D,54.8833,19.5167,54.8667,19.5333,38G9,100,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,4,-9,0,4,-9,-9,-9,-9,-9
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,50,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,34,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,35,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,36,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,45,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,47,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,56,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,49,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,54,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,127141,4,-9,1,1,-9,1,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,85,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,4,1984,W,126436,1,-9,37,1,25,1,-9,45000,1,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,4,8,1530,-9,50,D,54.9000,19.5833,54.9333,19.6000,38G9,90,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,4,-9,0.1,4,-9,-9,-9,-9,-9
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,33,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,34,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,36,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,37,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,38,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,39,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,40,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,41,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,42,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,43,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,44,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,47,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,127141,4,-9,18,1,-9,1,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,46,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,50,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,52,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,53,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,54,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,55,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,57,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,58,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,59,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,60,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,62,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,66,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,76,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,49,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,48,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,32,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,15,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,16,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,19,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,20,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,28,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,22,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,24,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,25,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,27,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,21,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,5,1984,W,126436,1,-9,101,1,84,1,-9,48000,1,31,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,4,9,0630,-9,30,D,55.0833,19.3333,55.0833,19.3833,39G9,108,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,6,-9,0.1,4,-9,-9,-9,-9,-9
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,127141,4,-9,8,1,-9,1,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,0027,LBT,-9,-9,-9,4,6,1984,W,126436,1,-9,96,1,48,1,-9,80000,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
