Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
whiting;1979-03-27;1979;1;3;SEPI.1979.38;Locked;31;38;V;SYD TRELLEBORG;;;;;24;3958;39G3;5512,6;1311;40;60;3,2;;;;;;;;;;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.39;Locked;32;39;V;Y18 (W RÖNNE);0;0;9;;24;3958;39G3;5501;1356;49;60;3,6;;;;;,03;1;170;1;Total length TL;;;63
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;150;2;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;160;3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;180;5;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;190;7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;200;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;210;3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;220;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;270;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;300;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;340;2;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;350;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);0;0;9;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;3,2;28;400;1;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;140;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;150;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;160;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;170;14,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;180;30,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;190;18,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;200;8;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;210;14,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;220;9,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;230;6,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;240;6,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;250;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;260;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;280;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;290;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;300;5,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;310;9,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;320;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;330;6,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;340;6,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;350;8;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;360;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;380;4;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;390;2,7;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;400;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;420;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;430;1,3;Total length TL;;;
whiting;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);0;0;9;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;27,333;176;440;1,3;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;130;,5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;140;1,5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;150;5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;160;3;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;170;5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;180;5,5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;250;,5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;290;,5;Total length TL;;;
whiting;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);0;0;9;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;1,25;22;320;,5;Total length TL;;;
whiting;1979-04-02;1979;2;4;SEPI.1979.43;Locked;36;43;V;INNERTORPET (S KARLSKRONA);;;;;25;4060;40G5;5559;1525;46;55;2,95;;;;;;;;;;;;
whiting;1979-04-02;1979;2;4;SEPI.1979.48;Locked;41;48;V;"SE NÄR ""90M DJ""";;;;;282;4363;43G8;5702,1;1851;92;60;2,8;;;;;;;;;;;;
whiting;1979-04-03;1979;2;4;SEPI.1979.44;Locked;37;44;V;"SE NÄR ""40M DJ""";;;;;282;4363;43G8;5710,6;1848,5;47;45;2,3;;;;;;;;;;;;
whiting;1979-04-03;1979;2;4;SEPI.1979.45;Locked;38;45;V;"SE NÄR ""90M DJ""";;;;;282;4363;43G8;5704,3;1853,6;92;60;2,9;;;;;;;;;;;;
whiting;1979-04-03;1979;2;4;SEPI.1979.46;Locked;39;46;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5702,3;1851;92;60;2,9;;;;;;;;;;;;
whiting;1979-04-03;1979;2;4;SEPI.1979.47;Locked;40;47;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5704,3;1854;92;60;2,6;;;;;;;;;;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;160;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;200;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;220;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;240;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;350;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;360;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;390;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);0;0;9;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;1,533;5,3;420;,7;Total length TL;;;
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;120;1;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;150;3;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;160;2;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;170;4;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;180;2;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;190;2;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;200;1;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;210;1;Total length TL;;;65
whiting;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);0;0;9;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;,8;17;230;1;Total length TL;;;65
whiting;1979-04-05;1979;2;4;SEPI.1979.51;Locked;44;51;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,5;1334;44;60;3;;;;;;;;;;;;
whiting;1979-04-05;1979;2;4;SEPI.1979.52;Locked;45;52;V;S TBG;;;;;24;3958;39G3;5512,6;1317;42;60;3,2;;;;;;;;;;;;
whiting;1979-12-04;1979;4;12;SEPI.1979.93;Locked;46;93;V;INRE NÄR;;;;;282;4363;43G8;5710,7;1852;44;35;2,2;;;;;;;;;;;;
whiting;1979-12-04;1979;4;12;SEPI.1979.94;Locked;47;94;V;YTTRE NÄR;;;;;282;4363;43G8;5703,8;1853;82;55;3,5;;;;;;;;;;;;
whiting;1979-12-06;1979;4;12;SEPI.1979.95;Locked;48;95;V;INNERTORPET (SYD KA);0;0;9;;25;4060;40G5;5559;1525;44;45;2,7;;;;;,267;1,3;250;1,3;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;120;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;130;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;160;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;180;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;210;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;220;2;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;230;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;240;4;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;250;3;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;260;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;270;6;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;280;2;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;290;2;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;300;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;310;1;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;330;2;Total length TL;;;
whiting;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;5,5;31;340;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;110;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;120;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;130;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;150;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;160;4;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;180;4;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;190;3;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;210;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;220;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;230;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;240;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;250;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;260;7;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;270;10;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;280;10;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;290;8;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;300;10;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;310;6;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;320;9;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;340;3;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;350;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;18;89;360;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;100;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;130;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;150;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;160;3;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;170;1;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;180;4;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;190;3;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;210;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;220;3;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;230;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;240;2;Total length TL;;;
whiting;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;38,5;167;250;6;Total length TL;;;
