Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
turbot;1979-03-27;1979;1;3;SEPI.1979.38;Locked;31;38;V;SYD TRELLEBORG;;;;;24;3958;39G3;5512,6;1311;40;60;3,2;;;;;;;;;;;;
turbot;1979-03-28;1979;1;3;SEPI.1979.39;Locked;32;39;V;Y18 (W RÖNNE);;;;;24;3958;39G3;5501;1356;49;60;3,6;;;;;;;;;;;;63
turbot;1979-03-28;1979;1;3;SEPI.1979.40;Locked;33;40;V;Y18 (WRÖNNE);;;;;24;3859;38G4;5455,6;1401,2;49;60;3,4;;;;;;;;;;;;
turbot;1979-03-28;1979;1;3;SEPI.1979.41;Locked;34;41;V;Y 15 (N ARKONA);;;;;24;3858;38G3;5458;1315,6;48;45;2,3;;;;;;;;;;;;
turbot;1979-03-29;1979;1;3;SEPI.1979.42;Locked;35;42;V;S 2 (SE SIMRISHAM);;;;;24;3959;39G4;5526,5;1437,6;72;120;;;;;;;;;;;;;
turbot;1979-04-02;1979;2;4;SEPI.1979.43;Locked;36;43;V;INNERTORPET (S KARLSKRONA);;;;;25;4060;40G5;5559;1525;46;55;2,95;;;;;;;;;;;;
turbot;1979-04-02;1979;2;4;SEPI.1979.48;Locked;41;48;V;"SE NÄR ""90M DJ""";;;;;282;4363;43G8;5702,1;1851;92;60;2,8;;;;;;;;;;;;
turbot;1979-04-03;1979;2;4;SEPI.1979.44;Locked;37;44;V;"SE NÄR ""40M DJ""";;;;;282;4363;43G8;5710,6;1848,5;47;45;2,3;;;;;;;;;;;;
turbot;1979-04-03;1979;2;4;SEPI.1979.45;Locked;38;45;V;"SE NÄR ""90M DJ""";;;;;282;4363;43G8;5704,3;1853,6;92;60;2,9;;;;;;;;;;;;
turbot;1979-04-03;1979;2;4;SEPI.1979.46;Locked;39;46;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5702,3;1851;92;60;2,9;;;;;;;;;;;;
turbot;1979-04-03;1979;2;4;SEPI.1979.47;Locked;40;47;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5704,3;1854;92;60;2,6;;;;;;;;;;;;
turbot;1979-04-04;1979;2;4;SEPI.1979.49;Locked;42;49;V;I U10 (SE UTKLIPPAN);;;;;25;4061;40G6;5544,5;1603,5;68;90;;;;;;;;;;;;;
turbot;1979-04-04;1979;2;4;SEPI.1979.50;Locked;43;50;V;6 NE CHRISTIANSÖ (C12);;;;;25;3960;39G5;5524,6;1519;90;60;2,8;;;;;;;;;;;;65
turbot;1979-04-05;1979;2;4;SEPI.1979.51;Locked;44;51;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,5;1334;44;60;3;;;;;;;;;;;;
turbot;1979-04-05;1979;2;4;SEPI.1979.52;Locked;45;52;V;S TBG;;;;;24;3958;39G3;5512,6;1317;42;60;3,2;;;;;;;;;;;;
turbot;1979-12-04;1979;4;12;SEPI.1979.93;Locked;46;93;V;INRE NÄR;;;;;282;4363;43G8;5710,7;1852;44;35;2,2;;;;;;;;;;;;
turbot;1979-12-04;1979;4;12;SEPI.1979.94;Locked;47;94;V;YTTRE NÄR;;;;;282;4363;43G8;5703,8;1853;82;55;3,5;;;;;;;;;;;;
turbot;1979-12-06;1979;4;12;SEPI.1979.95;Locked;48;95;V;INNERTORPET (SYD KA);;;;;25;4060;40G5;5559;1525;44;45;2,7;;;;;;;;;;;;
turbot;1979-12-07;1979;4;12;SEPI.1979.96;Locked;49;96;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1447;69;60;3;;;;;1;1;390;1;Total length TL;;;
turbot;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;1,2;2;270;1;Total length TL;;;
turbot;1979-12-08;1979;4;12;SEPI.1979.97;Locked;50;97;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1338;45;60;2,7;;;;;1,2;2;340;1;Total length TL;;;
turbot;1979-12-08;1979;4;12;SEPI.1979.98;Locked;51;98;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1332;45;60;3,8;;;;;,6;1;320;1;Total length TL;;;
turbot;1979-12-08;1979;4;12;SEPI.1979.99;Locked;52;99;V;Y17 (SYSTAD);;;;;24;3958;39G3;5512,8;1337,8;45;60;3,2;;;;;;;;;;;;
turbot;1979-12-08;1979;4;12;SEPI.1979.100;Locked;53;100;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,6;1332;45;60;3,6;;;;;;;;;;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.101;Locked;54;101;V;Y18/S12 (W RÖNNE);0;0;9;;24;3958;39G3;5501,2;1353,8;48;60;3,2;;;;;3;6;240;1;Total length TL;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.101;Locked;54;101;V;Y18/S12 (W RÖNNE);0;0;9;;24;3958;39G3;5501,2;1353,8;48;60;3,2;;;;;3;6;270;1;Total length TL;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.101;Locked;54;101;V;Y18/S12 (W RÖNNE);0;0;9;;24;3958;39G3;5501,2;1353,8;48;60;3,2;;;;;3;6;300;1;Total length TL;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.101;Locked;54;101;V;Y18/S12 (W RÖNNE);0;0;9;;24;3958;39G3;5501,2;1353,8;48;60;3,2;;;;;3;6;320;2;Total length TL;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.101;Locked;54;101;V;Y18/S12 (W RÖNNE);0;0;9;;24;3958;39G3;5501,2;1353,8;48;60;3,2;;;;;3;6;340;1;Total length TL;;;
turbot;1979-12-09;1979;4;12;SEPI.1979.102;Locked;55;102;V;SYD TRELLEBORG;;;;;24;3958;39G3;5512,5;1318;41;60;3,8;;;;;;;;;;;;
turbot;1980-04-23;1980;2;4;SEPM.1980.1;Locked;34;1;V;S TBG;;;;;24;3958;39G3;5514,5;1307,8;41;60;3,3;;;;;;;;;;;;
turbot;1980-04-23;1980;2;4;SEPM.1980.2;Locked;35;2;V;S TBG;0;0;9;;24;3958;39G3;5515,1;1319,7;41;120;;;;;;,15;,5;270;,5;Total length TL;;;
turbot;1980-04-24;1980;2;4;SEPM.1980.3;Locked;36;3;V;Y 17 (S YSTAD);;;;;24;3958;39G3;5512,6;1350,4;43;120;4;;;;;;;;;;;;
turbot;1980-04-24;1980;2;4;SEPM.1980.4;Locked;37;4;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5512,2;1341,5;43;120;;;;;;,1;,5;270;,5;Total length TL;;;
turbot;1980-04-25;1980;2;4;SEPM.1980.5;Locked;38;5;V;Y 18 (W RÖNNE);;;;;24;3958;39G3;5502,2;1347;48;120;;;;;;;;;;;;;1
turbot;1980-04-26;1980;2;4;SEPM.1980.6;Locked;39;6;V;S 2 (SE SIMRISHAMN);;;;;24;3959;39G4;5526,5;1442,8;71;120;;;;;;;;;;;;;
turbot;1981-11-10;1981;4;11;SEPM.1981.83;Locked;38;83;V;S TBG;;;;;24;3958;39G3;5512,7;1313,6;40;65;4,2;;;;;;;;;;;;
turbot;1981-11-12;1981;4;11;SEPM.1981.84;Locked;39;84;V;S TBG;;;;;24;3958;39G3;5512,3;1313;42;120;;;;;;;;;;;;;
turbot;1981-11-12;1981;4;11;SEPM.1981.85;Locked;40;85;V;Y 18/S 12;;;;;24;3958;39G3;5502,8;1344;47;120;;;;;;;;;;;;;
turbot;1981-11-16;1981;4;11;SEPM.1981.86;Locked;41;86;V;Y 17;;;;;24;3958;39G3;5513;1337,8;42;130;;;;;;;;;;;;;
turbot;1981-11-18;1981;4;11;SEPM.1981.87;Locked;42;87;V;S 2 (HAMRARNAS SUND);;;;;24;3959;39G4;5527,7;1433,9;67;120;;;;;;;;;;;;;
turbot;1981-11-19;1981;4;11;SEPM.1981.88;Locked;43;88;V;IU 10 (SE UTKLIPPAN);;;;;25;4060;40G5;5547,2;1558;63;120;;;;;;;;;;;;;
turbot;1981-11-20;1981;4;11;SEPM.1981.89;Locked;44;89;V;INNERTORPET;0;0;9;;25;4060;40G5;5556,4;1521,8;46;120;;;;;;1,3;,5;480;,5;Total length TL;;;
turbot;1981-11-26;1981;4;11;SEPM.1981.90;Locked;45;90;V;ESE NÄR 40-50 DJUPET;;;;;282;4363;43G8;5707,2;1848,8;47;5;;;;;;;;;;;;;
turbot;1981-11-26;1981;4;11;SEPM.1981.91;Locked;46;91;V;ESE NÄR 40-50 DJUPET;;;;;282;4363;43G8;5709,8;1848;51;60;4,4;;;;;;;;;;;;
turbot;1981-11-26;1981;4;11;SEPM.1981.92;Locked;47;92;V;ESE NÄR 80-90 DJUPET;;;;;282;4363;43G8;5709,3;1853,6;91;60;3,9;;;;;;;;;;;;101
turbot;1981-11-28;1981;4;11;SEPM.1981.93;Locked;48;93;V;I U10;;;;;25;4060;40G5;5547;1559,5;63;120;;;;;;;;;;;;;
turbot;1981-11-28;1981;4;11;SEPM.1981.94;Locked;49;94;V;E SIN (LILLA OST - ÖSTER);;;;;25;4059;40G4;5536;1438;75;120;;;;;;;;;;;;;
turbot;1982-03-03;1982;1;3;SEPI.1982.41;Locked;37;41;V;"ESE NÄR ""90M DJUPET""";;;;;282;4363;43G8;5703,5;1852,3;86;60;3,2;;;;;;;;;;;;
turbot;1982-03-22;1982;1;3;SEPI.1982.38;Locked;34;38;V;INNERTORPET (KA);0;0;9;;25;4060;40G5;5559,7;1527,2;47;60;3,3;;;;;1;1;380;1;Total length TL;;;
turbot;1982-03-22;1982;1;3;SEPI.1982.39;Locked;35;39;V;(SE UTKLIPPORNA) IU10;;;;;25;4061;40G6;5544,2;1601,2;67;60;3,7;;;;;;;;;;;;
turbot;1982-03-23;1982;1;3;SEPI.1982.40;Locked;36;40;V;"ESE NÄR ""90M DJUPET""";;;;;282;4363;43G8;5704;1853,8;94;30;1,3;;;;;;;;;;;;
turbot;1982-03-23;1982;1;3;SEPI.1982.42;Locked;38;42;V;"5'ESE NÄR ""40-50M DJUPET""";;;;;282;4363;43G8;5710,2;1847;46;45;2,7;;;;;;;;;;;;
turbot;1982-03-23;1982;1;3;SEPI.1982.43;Locked;39;43;V;"5'ESE NÄR ""40-50M DJUPET""";;;;;282;4363;43G8;5710;1852,3;47;30;1,7;;;;;;;;;;;;
turbot;1982-03-24;1982;1;3;SEPI.1982.44;Locked;40;44;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5526,4;1436,7;73;60;2,9;;;;;;;;;;;;
turbot;1982-03-24;1982;1;3;SEPI.1982.45;Locked;41;45;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1443,8;72;60;3,3;;;;;;;;;;;;
turbot;1982-03-24;1982;1;3;SEPI.1982.46;Locked;42;46;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5526,8;1439;71;60;3;;;;;;;;;;;;
turbot;1982-03-24;1982;1;3;SEPI.1982.47;Locked;43;47;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527;1444;72;60;2,8;;;;;;;;;;;;
turbot;1982-03-25;1982;1;3;SEPI.1982.48;Locked;44;48;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5525,5;1437,5;72;60;3,6;;;;;;;;;;;;
turbot;1982-03-25;1982;1;3;SEPI.1982.49;Locked;45;49;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1443,5;72;60;3,4;;;;;;;;;;;;
turbot;1982-03-25;1982;1;3;SEPI.1982.50;Locked;46;50;V;8'E SKILLINGE (S2:S FÖRLÄNGNING W UT);;;;;24;3959;39G4;5527,5;1430;68;60;3,7;;;;;;;;;;;;
turbot;1982-03-25;1982;1;3;SEPI.1982.51;Locked;47;51;V;12'E SKILLINGE (STRAX N S2);;;;;24;3959;39G4;5527,3;1438,3;74;60;3,3;;;;;;;;;;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.52;Locked;24;52;V;Y 17 (S. YSTAD);0;0;9;;24;3958;39G3;5522,8;1339,2;44;60;3,7;;;;;1,8;3;280;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.52;Locked;24;52;V;Y 17 (S. YSTAD);0;0;9;;24;3958;39G3;5522,8;1339,2;44;60;3,7;;;;;1,8;3;340;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.52;Locked;24;52;V;Y 17 (S. YSTAD);0;0;9;;24;3958;39G3;5522,8;1339,2;44;60;3,7;;;;;1,8;3;350;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.53;Locked;25;53;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5514,5;1333,5;44;60;3,6;;;;;1,1;3;270;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.53;Locked;25;53;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5514,5;1333,5;44;60;3,6;;;;;1,1;3;290;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.53;Locked;25;53;V;Y 17 (S YSTAD);0;0;9;;24;3958;39G3;5514,5;1333,5;44;60;3,6;;;;;1,1;3;310;1;Total length TL;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.54;Locked;26;54;V;Y 17 (S YSTAD);;;;;24;3958;39G3;5522,6;1339,3;44;60;3,8;;;;;;;;;;;;
turbot;1982-03-29;1982;1;3;SEPI.1982.55;Locked;27;55;V;S TBG;;;;;24;3958;39G3;5511,8;1321,3;42;60;4,2;;;;;;;;;;;;
turbot;1982-03-30;1982;1;3;SEPI.1982.56;Locked;28;56;V;Y 18 (W RÖNNE);;;;;24;3958;39G3;5501,5;1352,3;49;60;3,8;;;;;;;;;;;;
turbot;1982-03-30;1982;1;3;SEPI.1982.57;Locked;29;57;V;Y 18 (W RÖNNE);;;;;24;3959;39G4;5500,5;1400;49;45;2,7;;;;;;;;;;;;
turbot;1982-03-30;1982;1;3;SEPI.1982.58;Locked;30;58;V;Y 18 (W RÖNNE);;;;;24;3959;39G4;5500;1400;49;60;3,9;;;;;;;;;;;;
turbot;1982-03-31;1982;1;3;SEPI.1982.59;Locked;31;59;V;S TBG;0;0;9;;24;3958;39G3;5512,5;1311,5;40;60;3,7;;;;;,5;2;290;1;Total length TL;;;
turbot;1982-03-31;1982;1;3;SEPI.1982.59;Locked;31;59;V;S TBG;0;0;9;;24;3958;39G3;5512,5;1311,5;40;60;3,7;;;;;,5;2;330;1;Total length TL;;;
turbot;1982-03-31;1982;1;3;SEPI.1982.60;Locked;32;60;V;S TBG;;;;;24;3958;39G3;5512,7;1318,5;43;45;2,7;;;;;;;;;;;;
turbot;1982-11-15;1982;4;11;SEPM.1982.43;Locked;48;43;V;S TBG;;;;;24;3958;39G3;5515,1;1312,9;39;60;2,6;;;;;;;;;;;;
turbot;1982-11-16;1982;4;11;SEPM.1982.44;Locked;49;44;V;S YSTAD (Y17);0;0;9;M;24;3958;39G3;5513;1341,4;43;60;4,2;;;;;1,1;1;380;1;Total length TL;;;
turbot;1982-11-17;1982;4;11;SEPM.1982.45;Locked;50;45;V;SE SIN (S2);;;;;24;3959;39G4;5527,5;1438;67;60;3,6;;;;;;;;;;;;
turbot;1982-11-17;1982;4;11;SEPM.1982.46;Locked;51;46;V;SE SIN (S2);;;;;24;3959;39G4;5527,5;1447,2;69;60;3,5;;;;;;;;;;;;
turbot;1982-11-17;1982;4;11;SEPM.1982.47;Locked;52;47;V;SE SIMRISHAMN (S2 );;;;;24;3959;39G4;5527,9;1445;70;60;2,8;;;;;;;;;;;;
turbot;1982-11-18;1982;4;11;SEPM.1982.48;Locked;53;48;V;SE SIMRISHAMN (S2);;;;;24;3959;39G4;5528;1443,6;70;60;3,6;;;;;;;;;;;;
turbot;1982-11-18;1982;4;11;SEPM.1982.49;Locked;54;49;V;SE SIMRISHAMN (S2);;;;;24;3959;39G4;5527,5;1448,2;69;60;3,3;;;;;;;;;;;;
turbot;1982-11-18;1982;4;11;SEPM.1982.50;Locked;55;50;V;SE SIMRISHAMN (S2);;;;;24;3959;39G4;5527,2;1447,7;72;60;3,2;;;;;;;;;;;;
turbot;1982-11-25;1982;4;11;SEPM.1982.51;Locked;56;51;V;INNERTORPET;;;;;25;4060;40G5;5559,3;1527,2;45;120;;;;;;;;;;;;;
turbot;1982-11-29;1982;4;11;SEPM.1982.52;Locked;57;52;V;S YSTAD;;;;;24;3958;39G3;5512,2;1348,2;44;15;,5;;;;;;;;;;;;
turbot;1982-11-29;1982;4;11;SEPM.1982.53;Locked;58;53;V;S YSTAD (Y17);0;0;9;M;24;3958;39G3;5512,4;1347,9;44;60;3,5;;;;;,6;1;330;1;Total length TL;;;
turbot;1982-11-29;1982;4;11;SEPM.1982.54;Locked;59;54;V;S YSTAD (Y17);;;;;24;3958;39G3;5512,9;1344,4;44;20;1,1;;;;;;;;;;;;
turbot;1982-11-30;1982;4;11;SEPM.1982.55;Locked;60;55;V;S YSTAD (Y17);;;;;24;3958;39G3;5512,8;1339,6;44;60;3,8;;;;;;;;;;;;
turbot;1982-11-30;1982;4;11;SEPM.1982.56;Locked;61;56;V;S YSTAD (Y17);;;;;24;3958;39G3;5512;1345,8;43;60;3,5;;;;;;;;;;;;
turbot;1982-11-30;1982;4;11;SEPM.1982.57;Locked;62;57;V;S YSTAD (Y17);;;;;24;3958;39G3;5513,6;1342,5;43;60;3,5;;;;;;;;;;;;
turbot;1982-12-01;1982;4;12;SEPM.1982.58;Locked;63;58;V;S YSTAD (Y17);;;;;24;3958;39G3;5512,7;1342,1;44;60;3,7;;;;;;;;;;;;
turbot;1982-12-01;1982;4;12;SEPM.1982.59;Locked;64;59;V;S YSTAD (Y17);0;0;9;F;24;3958;39G3;5511,9;1349,6;43;60;3,5;;;;;2,7;1;530;1;Total length TL;;;
turbot;1982-12-01;1982;4;12;SEPM.1982.60;Locked;65;60;V;S YSTAD (Y17);;;;;24;3958;39G3;5513,4;1343,2;43;60;3,6;;;;;;;;;;;;
turbot;1982-12-02;1982;4;12;SEPM.1982.61;Locked;66;61;V;W HÖGANÄS;;;;;21;4157;41G2;5614,8;1221,8;24;60;3,2;;;;;;;;;;;;
turbot;1983-03-08;1983;1;3;SEPI.1983.45;Locked;36;45;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,6;1322,8;44;60;4;;;;;;;;;;;;
turbot;1983-03-08;1983;1;3;SEPI.1983.46;Locked;37;46;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5513,7;1340,8;44;60;3,9;;;;;1,5;2;260;1;Total length TL;;;
turbot;1983-03-08;1983;1;3;SEPI.1983.46;Locked;37;46;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5513,7;1340,8;44;60;3,9;;;;;1,5;2;370;1;Total length TL;;;
turbot;1983-03-08;1983;1;3;SEPI.1983.47;Locked;38;47;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,6;1332,8;44;60;4,5;;;;;,6;1;330;1;Total length TL;;;
turbot;1983-03-08;1983;1;3;SEPI.1983.48;Locked;39;48;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,8;1340,4;44;60;3,5;;;;;;;;;;;;
turbot;1983-03-09;1983;1;3;SEPI.1983.49;Locked;40;49;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,5;1450,2;72;60;2,7;;;;;;;;;;;;
turbot;1983-03-09;1983;1;3;SEPI.1983.50;Locked;41;50;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,5;1445;72;60;3,5;;;;;1,6;2;300;1;Total length TL;;;
turbot;1983-03-09;1983;1;3;SEPI.1983.50;Locked;41;50;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,5;1445;72;60;3,5;;;;;1,6;2;380;1;Total length TL;;;
turbot;1983-03-09;1983;1;3;SEPI.1983.51;Locked;42;51;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,2;1449,5;72;60;3,6;;;;;;;;;;;;
turbot;1983-03-09;1983;1;3;SEPI.1983.52;Locked;43;52;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527;1444;72;60;3,8;;;;;;;;;;;;
turbot;1983-03-10;1983;1;3;SEPI.1983.53;Locked;44;53;V;Y18 (W RÖNNE);;;;;24;3959;39G4;5500;1403,6;49;60;3;;;;;;;;;;;;
turbot;1983-03-10;1983;1;3;SEPI.1983.54;Locked;45;54;V;Y18 (W RÖNNE);;;;;24;3959;39G4;5500;1401,5;49;60;2,9;;;;;;;;;;;;
turbot;1983-03-10;1983;1;3;SEPI.1983.55;Locked;46;55;V;Y18 (W RÖNNE);;;;;24;3959;39G4;5500;1401,5;49;60;3,9;;;;;;;;;;;;
turbot;1983-03-10;1983;1;3;SEPI.1983.56;Locked;47;56;V;Y18;;;;;24;3958;39G3;5500,5;1357,5;49;60;3,5;;;;;;;;;;;;
turbot;1983-03-11;1983;1;3;SEPI.1983.57;Locked;48;57;V;ENE CHRÖ (34' SE UTKLIPPAN);;;;;25;4061;40G6;5530;1618,5;75;30;2;;;;;;;;;;;;
turbot;1983-03-14;1983;1;3;SEPI.1983.58;Locked;49;58;V;INNERTORPET;0;0;9;;25;4060;40G5;5559,7;1526;48;60;3,1;;;;;1,4;1;390;1;Total length TL;;;
turbot;1983-03-14;1983;1;3;SEPI.1983.59;Locked;50;59;V;I U10 (SE UTKLIPPAN);;;;;25;4060;40G5;5544;1555;67;60;3,9;;;;;;;;;;;;
turbot;1983-03-15;1983;1;3;SEPI.1983.60;Locked;51;60;V;"ESE NÄR ""40-50M DJ""";;;;;282;4363;43G8;5710,4;1848,3;47;40;2,3;;;;;;;;;;;;
turbot;1983-03-15;1983;1;3;SEPI.1983.61;Locked;52;61;V;"ESE NÄR ""40-50 M DJ""";;;;;282;4363;43G8;5710,4;1849,2;48;40;2,3;;;;;;;;;;;;
turbot;1983-03-15;1983;1;3;SEPI.1983.62;Locked;53;62;V;"ESE NÄR ""80 M DJ""";;;;;282;4363;43G8;5707,5;1854,5;80;40;2;;;;;;;;;;;;
turbot;1983-03-15;1983;1;3;SEPI.1983.63;Locked;54;63;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5703,5;1852,5;90;30;1,5;;;;;;;;;;;;
turbot;1983-03-15;1983;1;3;SEPI.1983.64;Locked;55;64;V;"SE NÄR ""90 M DJ""";;;;;282;4363;43G8;5701,9;1850,5;91;60;2,9;;;;;;;;;;;;
turbot;1983-03-16;1983;1;3;SEPI.1983.65;Locked;56;65;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1449,2;72;60;2,5;;;;;;;;;;;;
turbot;1983-03-16;1983;1;3;SEPI.1983.66;Locked;57;66;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527;1440,5;71;60;2,5;;;;;;;;;;;;
turbot;1983-03-16;1983;1;3;SEPI.1983.67;Locked;58;67;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1449,2;72;60;2,7;;;;;;;;;;;;
turbot;1983-03-16;1983;1;3;SEPI.1983.68;Locked;59;68;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1443,7;71;60;3,4;;;;;;;;;;;;
turbot;1983-03-17;1983;1;3;SEPI.1983.69;Locked;60;69;V;S2 (SE SIMRISHAMN);0;0;9;;24;3959;39G4;5527,3;1449,5;71;60;3;;;;;1,4;1;400;1;Total length TL;;;
turbot;1983-03-17;1983;1;3;SEPI.1983.70;Locked;61;70;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527;1442;71;60;3,3;;;;;;;;;;;;
turbot;1983-03-17;1983;1;3;SEPI.1983.71;Locked;62;71;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,5;1449,5;71;60;2,9;;;;;;;;;;;;
turbot;1983-03-17;1983;1;3;SEPI.1983.72;Locked;63;72;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1441,6;71;60;3,5;;;;;;;;;;;;
turbot;1983-03-21;1983;1;3;SEPI.1983.73;Locked;64;73;V;S2 (SE SIMRISHAMN);;;;;24;3959;39G4;5527,3;1448,6;73;60;2,8;;;;;;;;;;;;
turbot;1983-03-22;1983;1;3;SEPI.1983.76;Locked;65;76;V;Y17  (S YSTAD);;;;;24;3958;39G3;5512,9;1339;43;60;2,9;;;;;;;;;;;;
turbot;1983-03-22;1983;1;3;SEPI.1983.77;Locked;66;77;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,4;1336,2;43;60;3,2;;;;;;;;;;;;
turbot;1983-03-22;1983;1;3;SEPI.1983.78;Locked;67;78;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,4;1339;43;60;2,9;;;;;,9;2;290;1;Total length TL;;;
turbot;1983-03-22;1983;1;3;SEPI.1983.78;Locked;67;78;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,4;1339;43;60;2,9;;;;;,9;2;300;1;Total length TL;;;
turbot;1983-03-22;1983;1;3;SEPI.1983.79;Locked;68;79;V;Y17 (S YSTAD);;;;;24;3958;39G3;5513,8;1336,3;43;60;3,1;;;;;;;;;;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.80;Locked;69;80;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1339,3;43;60;3,1;;;;;2,2;2;370;1;Total length TL;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.80;Locked;69;80;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,8;1339,3;43;60;3,1;;;;;2,2;2;400;1;Total length TL;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.81;Locked;70;81;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,3;1339;43;60;3,1;;;;;1,2;2;270;1;Total length TL;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.81;Locked;70;81;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,3;1339;43;60;3,1;;;;;1,2;2;340;1;Total length TL;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.82;Locked;71;82;V;Y17 (S YSTAD);;;;;24;3958;39G3;5512,9;1339,2;43;60;2,8;;;;;;;;;;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.83;Locked;72;83;V;Y17 (S YSTAD);0;0;9;;24;3958;39G3;5512,7;1336,5;43;60;3;;;;;,5;1;250;1;Total length TL;;;
turbot;1983-03-23;1983;1;3;SEPI.1983.84;Locked;73;84;V;5' SW SORTEGRUND (S SANDHAMMMAREN);;;;;24;3959;39G4;5510,9;1408;30;15;1,2;;;;;;;;;;;;
turbot;1983-03-24;1983;1;3;SEPI.1983.85;Locked;74;85;V;LUNDÅKRABUKTEN;;;;;23;4057;40G2;5548,3;1251,3;20;45;1,9;;;;;;;;;;;;
turbot;1983-03-24;1983;1;3;SEPI.1983.86;Locked;75;86;V;N   VEN;;;;;23;4057;40G2;5558,3;1241,8;30;30;1,3;;;;;;;;;;;;
turbot;1983-03-24;1983;1;3;SEPI.1983.87;Locked;76;87;V;W HÖGANÄS;;;;;21;4157;41G2;5614,8;1221,6;25;60;3,1;;;;;;;;;;;;
turbot;1988-03-01;1988;1;3;SEPI.1988.40;Locked;1;40;V;10'S TRELLEBORG;0;0;9;;24;3958;39G3;5512,2;1311,4;39;30;2;101;5,9;;0,7480;9,2;12;280;2;Total length TL;;;
