HH,2,LAT,4576,LBT,-9,-9,-9,4,1,1976,4,16,0720,-9,60,D,57.4667,21.2667,-09.0000,-09.0000,43H1,60,V,-9,1,1,C,-9,-9,-9,-9,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,0,0,-9,0,-9,-9,-9,-9,-9,-9
HH,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,4,16,0930,-9,60,D,57.4667,21.0500,57.4833,21.1500,43H1,70,V,-9,1,1,C,-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,0,0,-9,0,-9,-9,-9,-9,-9,-9
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,127141,4,-9,24,1,-9,1,-9,4000,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,1,-9,144,1,144,1,-9,35000,1,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,35,M,II,-9,3,1,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,32,F,II,-9,3,1,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,32,F,II,-9,3,1,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,29,M,II,-9,3,1,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,36,M,II,-9,3,1,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,48,F,II,-9,4,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,40,M,II,-9,4,1,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,2,LAT,4576,LBT,-9,-9,-9,4,2,1976,W,126436,4,28,1,36,M,III,-9,4,1,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
