HH,3,LAT,4576,LBT,-9,-9,-9,9,1,1976,9,16,1111,-9,30,D,57.9500,21.6667,57.9167,21.6667,44H1,41,V,-9,1,1,C,-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,6,-9,1.6,-9,-9,-9,-9,-9,-9
HH,3,LAT,4576,LBT,-9,-9,-9,9,2,1976,9,16,1215,-9,60,D,57.8833,21.5833,57.9333,21.6000,44H1,43,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,6,-9,2.7,-9,-9,-9,-9,-9,-9
HH,3,LAT,4576,LBT,-9,-9,-9,9,3,1976,9,16,1435,-9,45,D,57.8500,21.4667,57.7833,21.4667,44H1,62,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,6,-9,2.7,-9,-9,-9,-9,-9,-9
HH,3,LAT,4576,LBT,-9,-9,-9,9,4,1976,9,18,0825,-9,30,D,58.0500,21.8667,-09.0000,-09.0000,45H1,28,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,5,-9,1.6,-9,-9,-9,-9,-9,-9
HL,3,LAT,4576,LBT,-9,-9,-9,9,4,1976,W,126436,4,-9,4,1,-9,1,-9,400,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,4576,LBT,-9,-9,-9,9,4,1976,W,127141,4,-9,8,1,-9,1,-9,2000,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,3,LAT,4576,LBT,-9,-9,-9,9,5,1976,9,18,1230,-9,60,D,57.8667,21.3333,57.8833,21.2167,44H1,78,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,0,-9,1.6,-9,-9,-9,-9,-9,-9
HH,3,LAT,4576,LBT,-9,-9,-9,9,6,1976,9,18,1410,-9,30,D,57.8833,21.2167,57.8667,21.3333,44H1,75,V,-9,1,1,C,-9,-9,-9,-9,250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,5,-9,1.6,-9,-9,-9,-9,-9,-9
HL,3,LAT,4576,LBT,-9,-9,-9,9,6,1976,W,126436,1,-9,168,1,84,1,-9,112000,1,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,4576,LBT,-9,-9,-9,9,6,1976,W,126436,1,-9,168,1,84,1,-9,112000,1,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
