haul.id;Country;Ship;Gear;Year;SweepLngt;Depth;Fishing line;Size.final..m;Horizontal.opening..m.;Swep.one.side..after.formula…meter;Swept.area;RSA;GroundSpeed;RS
1979:1:LAT:ZBA:LBT:1:35;LAT;ZBA;LBT;1979;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.5;0.67
1979:1:LAT:ZBA:LBT:1:36;LAT;ZBA;LBT;1979;82;120;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1979:1:LAT:ZBA:LBT:1:37;LAT;ZBA;LBT;1979;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1979:1:LAT:ZBA:LBT:1:38;LAT;ZBA;LBT;1979;82;66;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1979:1:LAT:ZBA:LBT:1:39;LAT;ZBA;LBT;1979;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:1:40;LAT;ZBA;LBT;1979;82;84;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:1:41;LAT;ZBA;LBT;1979;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1979:1:LAT:ZBA:LBT:1:42;LAT;ZBA;LBT;1979;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1979:1:LAT:ZBA:LBT:1:43;LAT;ZBA;LBT;1979;82;56;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1979:1:LAT:ZBA:LBT:3:1;LAT;ZBA;LBT;1979;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1979:1:LAT:ZBA:LBT:3:10;LAT;ZBA;LBT;1979;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:3:11;LAT;ZBA;LBT;1979;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:3:12;LAT;ZBA;LBT;1979;82;83;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:3:2;LAT;ZBA;LBT;1979;82;111;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:3:3;LAT;ZBA;LBT;1979;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.3;0.91
1979:1:LAT:ZBA:LBT:3:4;LAT;ZBA;LBT;1979;82;83;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.4;0.88
1979:1:LAT:ZBA:LBT:3:5;LAT;ZBA;LBT;1979;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1979:1:LAT:ZBA:LBT:3:6;LAT;ZBA;LBT;1979;82;137;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1979:1:LAT:ZBA:LBT:3:7;LAT;ZBA;LBT;1979;82;110;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1979:1:LAT:ZBA:LBT:3:8;LAT;ZBA;LBT;1979;82;110;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1979:1:LAT:ZBA:LBT:3:9;LAT;ZBA;LBT;1979;82;125;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1979:1:LAT:ZBA:LPT:1:1;LAT;ZBA;LPT;1979;;73;;0;0;0;0;NA;3.8;0.79
1979:1:LAT:ZBA:LPT:1:10;LAT;ZBA;LPT;1979;;52;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:11;LAT;ZBA;LPT;1979;;53;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:12;LAT;ZBA;LPT;1979;;90;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:13;LAT;ZBA;LPT;1979;;88;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:14;LAT;ZBA;LPT;1979;;-9;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:15;LAT;ZBA;LPT;1979;;35;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:16;LAT;ZBA;LPT;1979;;40;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:17;LAT;ZBA;LPT;1979;;65;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:18;LAT;ZBA;LPT;1979;;75;;0;0;0;0;NA;3.8;0.79
1979:1:LAT:ZBA:LPT:1:19;LAT;ZBA;LPT;1979;;90;;0;0;0;0;NA;3.8;0.79
1979:1:LAT:ZBA:LPT:1:2;LAT;ZBA;LPT;1979;;75;;0;0;0;0;NA;3.8;0.79
1979:1:LAT:ZBA:LPT:1:20;LAT;ZBA;LPT;1979;;115;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:21;LAT;ZBA;LPT;1979;;100;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:22;LAT;ZBA;LPT;1979;;70;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:23;LAT;ZBA;LPT;1979;;75;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:24;LAT;ZBA;LPT;1979;;85;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:25;LAT;ZBA;LPT;1979;;75;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:26;LAT;ZBA;LPT;1979;;70;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:27;LAT;ZBA;LPT;1979;;85;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:28;LAT;ZBA;LPT;1979;;100;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:29;LAT;ZBA;LPT;1979;;37;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:3;LAT;ZBA;LPT;1979;;66;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:30;LAT;ZBA;LPT;1979;;62;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:31;LAT;ZBA;LPT;1979;;70;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:4;LAT;ZBA;LPT;1979;;62;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:44;LAT;ZBA;LPT;1979;;132;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:45;LAT;ZBA;LPT;1979;;159;;0;0;0;0;NA;4;0.75
1979:1:LAT:ZBA:LPT:1:46;LAT;ZBA;LPT;1979;;140;;0;0;0;0;NA;3.5;0.86
1979:1:LAT:ZBA:LPT:1:47;LAT;ZBA;LPT;1979;;135;;0;0;0;0;NA;3.5;0.86
1979:1:LAT:ZBA:LPT:1:5;LAT;ZBA;LPT;1979;;75;;0;0;0;0;NA;3.5;0.86
1979:1:LAT:ZBA:LPT:1:6;LAT;ZBA;LPT;1979;;50;;0;0;0;0;NA;3.8;0.79
1979:1:LAT:ZBA:LPT:1:7;LAT;ZBA;LPT;1979;;38;;0;0;0;0;NA;3.6;0.83
1979:1:LAT:ZBA:LPT:1:8;LAT;ZBA;LPT;1979;;68;;0;0;0;0;NA;3.7;0.81
1979:1:LAT:ZBA:LPT:1:9;LAT;ZBA;LPT;1979;;84;;0;0;0;0;NA;4;0.75
1979:4:LAT:ZBA:LBT:11:1;LAT;ZBA;LBT;1979;82;21;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1979:4:LAT:ZBA:LBT:11:10;LAT;ZBA;LBT;1979;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:11;LAT;ZBA;LBT;1979;82;58;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:12;LAT;ZBA;LBT;1979;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:13;LAT;ZBA;LBT;1979;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:14;LAT;ZBA;LBT;1979;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:15;LAT;ZBA;LBT;1979;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:16;LAT;ZBA;LBT;1979;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:17;LAT;ZBA;LBT;1979;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:18;LAT;ZBA;LBT;1979;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:19;LAT;ZBA;LBT;1979;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:2;LAT;ZBA;LBT;1979;82;64;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:20;LAT;ZBA;LBT;1979;82;41;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:21;LAT;ZBA;LBT;1979;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:22;LAT;ZBA;LBT;1979;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:23;LAT;ZBA;LBT;1979;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:24;LAT;ZBA;LBT;1979;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:25;LAT;ZBA;LBT;1979;82;47;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:26;LAT;ZBA;LBT;1979;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:4;LAT;ZBA;LBT;1979;82;62;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:5;LAT;ZBA;LBT;1979;82;68;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:6;LAT;ZBA;LBT;1979;82;98;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:7;LAT;ZBA;LBT;1979;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:8;LAT;ZBA;LBT;1979;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:11:9;LAT;ZBA;LBT;1979;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:1;LAT;ZBA;LBT;1979;82;41;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:10;LAT;ZBA;LBT;1979;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:11;LAT;ZBA;LBT;1979;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:12;LAT;ZBA;LBT;1979;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:13;LAT;ZBA;LBT;1979;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:14;LAT;ZBA;LBT;1979;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:15;LAT;ZBA;LBT;1979;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:16;LAT;ZBA;LBT;1979;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:17;LAT;ZBA;LBT;1979;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:18;LAT;ZBA;LBT;1979;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:19;LAT;ZBA;LBT;1979;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:2;LAT;ZBA;LBT;1979;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:20;LAT;ZBA;LBT;1979;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:21;LAT;ZBA;LBT;1979;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1979:4:LAT:ZBA:LBT:12:22;LAT;ZBA;LBT;1979;82;47;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:23;LAT;ZBA;LBT;1979;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LBT:12:24;LAT;ZBA;LBT;1979;82;120;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1979:4:LAT:ZBA:LBT:12:25;LAT;ZBA;LBT;1979;82;101;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:26;LAT;ZBA;LBT;1979;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:27;LAT;ZBA;LBT;1979;82;41;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:28;LAT;ZBA;LBT;1979;82;27;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:29;LAT;ZBA;LBT;1979;82;26;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:3;LAT;ZBA;LBT;1979;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1979:4:LAT:ZBA:LBT:12:30;LAT;ZBA;LBT;1979;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:4;LAT;ZBA;LBT;1979;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:5;LAT;ZBA;LBT;1979;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:6;LAT;ZBA;LBT;1979;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1979:4:LAT:ZBA:LBT:12:7;LAT;ZBA;LBT;1979;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1979:4:LAT:ZBA:LBT:12:8;LAT;ZBA;LBT;1979;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.4;0.88
1979:4:LAT:ZBA:LBT:12:9;LAT;ZBA;LBT;1979;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1979:4:LAT:ZBA:LPT:11:3;LAT;ZBA;LPT;1979;;70;;0;0;0;0;NA;4.1;0.73
1980:1:LAT:ZBA:LBT:3:1;LAT;ZBA;LBT;1980;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.5;0.67
1980:1:LAT:ZBA:LBT:3:10;LAT;ZBA;LBT;1980;82;98;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1980:1:LAT:ZBA:LBT:3:11;LAT;ZBA;LBT;1980;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:1:LAT:ZBA:LBT:3:12;LAT;ZBA;LBT;1980;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1980:1:LAT:ZBA:LBT:3:13;LAT;ZBA;LBT;1980;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:14;LAT;ZBA;LBT;1980;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:15;LAT;ZBA;LBT;1980;82;85;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1980:1:LAT:ZBA:LBT:3:16;LAT;ZBA;LBT;1980;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:17;LAT;ZBA;LBT;1980;82;62;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.1;0.97
1980:1:LAT:ZBA:LBT:3:18;LAT;ZBA;LBT;1980;82;69;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:19;LAT;ZBA;LBT;1980;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1980:1:LAT:ZBA:LBT:3:2;LAT;ZBA;LBT;1980;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.7;0.81
1980:1:LAT:ZBA:LBT:3:20;LAT;ZBA;LBT;1980;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:1:LAT:ZBA:LBT:3:21;LAT;ZBA;LBT;1980;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:1:LAT:ZBA:LBT:3:22;LAT;ZBA;LBT;1980;82;81;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.9;1.03
1980:1:LAT:ZBA:LBT:3:23;LAT;ZBA;LBT;1980;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:24;LAT;ZBA;LBT;1980;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.7;1.11
1980:1:LAT:ZBA:LBT:3:3;LAT;ZBA;LBT;1980;82;54;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.7;0.81
1980:1:LAT:ZBA:LBT:3:4;LAT;ZBA;LBT;1980;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1980:1:LAT:ZBA:LBT:3:5;LAT;ZBA;LBT;1980;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1980:1:LAT:ZBA:LBT:3:6;LAT;ZBA;LBT;1980;82;89;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:1:LAT:ZBA:LBT:3:7;LAT;ZBA;LBT;1980;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1980:1:LAT:ZBA:LBT:3:8;LAT;ZBA;LBT;1980;82;139;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1980:1:LAT:ZBA:LBT:3:9;LAT;ZBA;LBT;1980;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1980:2:LAT:ZBA:LBT:4:1;LAT;ZBA;LBT;1980;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;1.8;1.67
1980:2:LAT:ZBA:LBT:4:10;LAT;ZBA;LBT;1980;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:11;LAT;ZBA;LBT;1980;82;110;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1980:2:LAT:ZBA:LBT:4:12;LAT;ZBA;LBT;1980;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.4;1.25
1980:2:LAT:ZBA:LBT:4:13;LAT;ZBA;LBT;1980;82;121;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.5;1.2
1980:2:LAT:ZBA:LBT:4:14;LAT;ZBA;LBT;1980;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:15;LAT;ZBA;LBT;1980;82;54;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:16;LAT;ZBA;LBT;1980;82;64;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.4;1.25
1980:2:LAT:ZBA:LBT:4:17;LAT;ZBA;LBT;1980;82;76;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:18;LAT;ZBA;LBT;1980;82;87;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:19;LAT;ZBA;LBT;1980;82;74;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1980:2:LAT:ZBA:LBT:4:2;LAT;ZBA;LBT;1980;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:20;LAT;ZBA;LBT;1980;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.4;1.25
1980:2:LAT:ZBA:LBT:4:21;LAT;ZBA;LBT;1980;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.2;1.36
1980:2:LAT:ZBA:LBT:4:22;LAT;ZBA;LBT;1980;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:23;LAT;ZBA;LBT;1980;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.4;1.25
1980:2:LAT:ZBA:LBT:4:24;LAT;ZBA;LBT;1980;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1980:2:LAT:ZBA:LBT:4:25;LAT;ZBA;LBT;1980;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:26;LAT;ZBA;LBT;1980;82;76;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:3;LAT;ZBA;LBT;1980;82;52;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.7;1.11
1980:2:LAT:ZBA:LBT:4:4;LAT;ZBA;LBT;1980;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:5;LAT;ZBA;LBT;1980;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:2:LAT:ZBA:LBT:4:6;LAT;ZBA;LBT;1980;82;53;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:2:LAT:ZBA:LBT:4:7;LAT;ZBA;LBT;1980;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1980:2:LAT:ZBA:LBT:4:8;LAT;ZBA;LBT;1980;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1980:2:LAT:ZBA:LBT:4:9;LAT;ZBA;LBT;1980;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1981:1:LAT:8:LBT:1:1;LAT;8;LBT;1981;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:10;LAT;8;LBT;1981;82;69;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:11;LAT;8;LBT;1981;82;110;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:12;LAT;8;LBT;1981;82;101;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:13;LAT;8;LBT;1981;82;92;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:14;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:15;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:16;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:17;LAT;8;LBT;1981;82;82;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:18;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:19;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:2;LAT;8;LBT;1981;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:20;LAT;8;LBT;1981;82;83;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:21;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:22;LAT;8;LBT;1981;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:3;LAT;8;LBT;1981;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:4;LAT;8;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.5;1.2
1981:1:LAT:8:LBT:1:5;LAT;8;LBT;1981;82;86;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1981:1:LAT:8:LBT:1:6;LAT;8;LBT;1981;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:7;LAT;8;LBT;1981;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:8;LAT;8;LBT;1981;82;54;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:1:LAT:8:LBT:1:9;LAT;8;LBT;1981;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1981:2:LAT:ZBA:LBT:3:1;LAT;ZBA;LBT;1981;82;21;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1981:2:LAT:ZBA:LBT:3:2;LAT;ZBA;LBT;1981;82;120;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.3;0.7
1981:2:LAT:ZBA:LBT:3:3;LAT;ZBA;LBT;1981;82;116;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.1;0.73
1981:2:LAT:ZBA:LBT:3:4;LAT;ZBA;LBT;1981;82;128;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.4;0.68
1981:2:LAT:ZBA:LBT:3:5;LAT;ZBA;LBT;1981;82;131;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.9;0.77
1981:2:LAT:ZBA:LBT:3:6;LAT;ZBA;LBT;1981;82;78;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
