HH,3,LAT,ZBA,LBT,-9,-9,-9,8,1,1989,8,23,1005,-9,20,D,57.2833,20.7167,57.2500,20.7167,43H0,75,I,-9,1,1,C,-9,-9,-9,-9,300,22,-9,3,580,-9,-9,-9,-9,-9,190,-9,-9,-9,-9,-9,-9,270,8,-9,1,17.8,3.6,-9,-9,-9,-9
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,1,1989,W,126436,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,8,23,1555,-9,60,D,57.3000,20.7333,57.2500,20.6667,43H0,65,V,-9,1,1,C,-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,240,-9,-9,-9,-9,-9,-9,270,8,-9,0.1,17.8,3.6,-9,-9,-9,-9
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,2,1989,W,126436,1,-9,40,1,40,1,-9,25000,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,8,25,0900,-9,40,D,55.0500,19.5833,55.0000,19.5667,39G9,85,V,-9,1,1,C,-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,248,8,-9,1,16.9,4.4,-9,-9,-9,-9
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,65,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,59,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,54,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,51,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,55,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,58,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,60,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,61,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,70,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,62,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,50,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,41,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,81,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,36,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,48,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,47,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,46,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,40,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,39,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,3,1989,W,126436,1,-9,54,1,36,1,-9,45000,1,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HH,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,8,25,1150,-9,60,D,55.1000,20.0833,55.1000,20.1667,39H0,55,V,-9,1,1,C,-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,338,6,-9,0.5,16.9,4.1,-9,-9,-9,-9
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,W,126436,1,-9,450,1,150,1,-9,400000,1,49,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,W,126436,1,-9,450,1,150,1,-9,400000,1,47,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,W,126436,1,-9,450,1,150,1,-9,400000,1,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,W,126436,1,-9,450,1,150,1,-9,400000,1,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,3,LAT,ZBA,LBT,-9,-9,-9,8,4,1989,W,126436,1,-9,450,1,150,1,-9,400000,1,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
