HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
